id,tenant_id,text,rating,date,source,prediction_1,score_1,prediction_2,score_2,prediction_3,score_3
9593,3,Pésima experiencia. No suelo comprar en este tipo de establecimientos habitualmente. Encargué una tarima flotante por importe de 2.800€ y tardaron más de 20 días en entregármelo desde la fecha acordada. Muchas láminas venían rotas. He presentado reclamación con hojas de reclamación en el mismo Leroy Merlin y en la oficina de Consumo. Fatal.,1,2022-04-25,trustpilot,negative,0.9761883616447448,Order Issue,59.52,Expensive,29.83
9594,3,"Me siento estafada. Hice mi pedido el 20 de marzo, lo recibi sobre el 12de abril. El pedido está mal. Desde entonces día sí y día no me toca llamar y todos abren incidencia pero nadie se pone en contacto conmigo ni me da una solución. No volvería a comprar nunca.",1,2022-04-25,trustpilot,negative,0.9020684957504272,Order Issue,60.23,Delivery Issue,26.35
9596,3,"Hice mi pedido el 22 de Marzo con fecha de entrega el 6 de Abril a día de hoy 26 de Abril estoy sin mi pedido sin mi dinero y sin solución por parte de Leroy Merlin,cada vez que llamo o mando un correo solo quieren abrir una incidencia no se cuantas incidencias necesitan para solucionarme,es vergonzoso por parte de Leroy Merlin",1,2022-04-25,trustpilot,negative,0.8776090145111084,Order Issue,49.0,Not corresponding,44.17
9597,3,"Atención postventa muy mala,no tienen ningún respeto hacia el cliente,no quieren saber nada de la garantía lo único que quieren vender, luego si pasa algo será tu problema",1,2022-04-24,trustpilot,negative,0.7683680057525635,Order Issue,47.02,Stock Problem,40.21
9598,3,"Un desastre de gestión online. Más de 20 días para que me reintegren el importe de una compra online. Que me cobraron en el momento de la compra, que me parece bien.... y cancelle el pedido minutos después (ya que la medidas eran incorrectas). Me han escrito 5 correos automáticos que no dicen nada y te remiten a qué gestiones tus dudas por la web...He llamado 5 veces y ya no sé qué hacer... solo me queda denunciar por estafa.... Me pueden devolver mi dinero?. pedido 99181.",1,2022-04-23,trustpilot,negative,0.935929834842682,Order Issue,51.93,Delivery Issue,24.71
9600,3,"He realizado un pedio on line hace un mes , no me ha llegado, no me responden en ningún teléfono, ni siquiera por mail, no puedo reclamarles mi dinero, esto es un abuso y una estafa.",1,2020-05-27,trustpilot,negative,0.9669126272201538,Order Issue,44.23,Not corresponding,53.62
9601,3,"Item ordered on May 11 and shipped 2 days later. Despite a complaint on the Leroy Merlin website on May 19 and a phone call on May 25, 2020 to customer service who assured me they would take things in hand, followed by a new complaint on their platform, I still haven't received any news about my purchase!",1,2020-05-27,trustpilot,negative,0.582901120185852,Customer Service Issue,57.1,Stock Problem,71.77
9609,3,"I sent 4 mails , no answer , I had the """"luck"""" to have had a person last week , who had to manage my files , no sound , no image since .""",1,2020-05-27,trustpilot,negative,0.7678414583206177,Customer Service Issue,60.29,Staff Issue,51.25
9616,3,"El leroy Merlín de Toledo.. peor imposible . Realice un pedido por teléfono para recoger en persona. No me mandaron el link para pagarlo antes y cunado llegue a recogerlo no estaba preparado. Más de una hora esperando , teniendo cita para recogerlo. Pésimo ... lo peor . No volveré a este centro . Si a eso sumamos la falta de las chicas de recogida de periodos ... pues eso una 💩",1,2020-05-26,trustpilot,negative,0.9136934876441956,Order Issue,46.31,Not corresponding,51.1
9620,3,"como é que intercalam as opiniões uma muito boa a seguir uma muito má e outra boa a seguir outra má , se quase a totalidade dos clientes tem uma má opinião de Leroy y Merlin?",1,2022-04-22,trustpilot,negative,0.3935272097587585,Politics Issue,42.95,Foreign Policies,58.37
9621,3,"Avoid ordering from this site if the seller is not leroy merlin...late delivery, delivery date not met, order validated as delivered but not received...where is it?, we don't know...??",1,2022-04-22,trustpilot,negative,0.7481632232666016,Order Issue,85.82,Delivery Issue,48.67
9622,3,"Will I receive it? Will I get my money back?...another mystery, change the name, it's not Leroy Merlin, it's Merlin l'enchanteur 😤",1,2022-04-26,trustpilot,negative,0.6102244853973389,Order Issue,78.18,Not corresponding,37.88
9625,3,"Se puede comprar en tienda y cuesta 139€, ponen en la página de venta online, descuento cómpralo a 96,10€ pero te recargan 49€ de transporte, en resumen, es más barato comprarlo en tienda que online. Creo que deberían revisar las políticas de marketing. NO ME PARECE CORRECTO y no dan la opción de recogerlo en tienda. Mejor que hagan otra publicidad y no oferta exclusiva online. Mejor Oferta exclusiva online pero mejor comprarlo en tienda.",1,2022-04-22,trustpilot,negative,0.4262121617794037,Politics Issue,49.67,Internal Policies,46.23
9626,3,Compruebas si hay stock online para no darte el paseo en valde y resulta que en realidad no tienen y es una practica normalizada por lo que me han dicho los propios dependientes.,1,2022-04-22,trustpilot,negative,0.4343130588531494,Order Issue,61.31,Stock Problem,91.91
9627,3,"Si tienes cualquier problema con alguno de sus productos, lo que ocurre con infinita facilidad si es algo que se deba montar, olvidate de una ayuda razonable. Tendras que devolver el producto para que te manden el mismo una y otra vez con distintas taras, ninguno en las condiciones aceptables para su uso/montaje.",1,2022-09-12,trustpilot,negative,0.4713767766952514,Order Issue,61.0,Delivery Issue,29.16
9630,3,"soy una clienta atendida por whendal del leroy merlyn gijon,un vendedor que se preocupa por los clientes yo compre una estufa de gas defectuosa y recibi un trato muy profesional",1,2022-04-21,trustpilot,positive,0.2431416660547256,Corresponding,63.83,Corresponding,59.36
9634,3,"TERRIBLE. NO VOLVER A USAR. He hecho 3 pedidos: uno nunca ha llegado, otro ha llegado parcialmente (3 unidades de 9 pedidas) y el último ha llegado todo roto. NO COGEN EL TELEFONO. Ahora luchando para que me devuelvan el dinero. NO COGEN EL TELEFONO. He perdido horas llamando con el tono de espera donde consigues que te atiendan después de 15 minutos esperando, si tienes suerte. VAS A LA TIENDA FISICA Y TE DICEN QUE ELLOS NO PUEDEN HACER NADA, QUE SIGAS LLAMANDO. A DESASTER",1,2020-05-28,trustpilot,negative,0.9806944131851196,Order Issue,43.26,Expensive,31.82
9635,3,Store that doesn't respect antiCovid 19 procedures. An EMPTY 500 ml bottle of hydro-alcoholic gel at the entrance to the store (ridiculous capacity given the number of customers) AND no control of the...,1,2020-05-28,trustpilot,negative,0.7942242622375488,Customer Service Issue,34.41,Stock Problem,43.51
9636,3,"wearing a mask. In addition, the safety distance in the checkout line (which extended over half a kilometer of the store!) was impossible to maintain and prevented access to the shelves, which meant that customers were constantly passing each other.",1,2020-05-28,trustpilot,negative,0.5325839519500732,Order Issue,42.28,Not corresponding,91.03
9637,3,"Leroy Merlin AVIGNON does not filter the number of people allowed in (a saturated parking lot...so probably more than 150 people in the store). Leroy Merlin AVIGNON does not filter the number of people who can enter the store (a saturated parking lot...so probably more than 150 people in the store), does not require the wearing of masks, whereas some stores do, since they are authorized to do so.",1,2020-05-28,trustpilot,negative,0.3758838474750519,Order Issue,47.44,Not corresponding,46.03
9638,3,"And above all, meters of queuing to get to the rare checkouts that are open: no distance between customers who crowd together without any distance markers on the floor.",1,2020-05-28,trustpilot,negative,0.427865207195282,Order Issue,50.6,Not corresponding,43.7
9639,3,"The security guards at the entrance to the store are of no use whatsoever, watching you pass by without inviting you to use the hydroalcoholic gel.",1,2020-05-28,trustpilot,negative,0.5736665725708008,Customer Service Issue,61.56,Defective Product,37.45
9640,3,"The sales-conscious retailer shames .....while small traders scrupulously respect the rules by letting in a limited number of customers, while restaurateurs will probably have a lot to do.....",1,2020-05-28,trustpilot,negative,0.4274222254753113,Politics Issue,37.38,Foreign Policies,51.63
9643,3,Several complaints pàrdou telephone and mail the product should arrive in the week but still nothing. Leroy merlin makes fun of its customers but does not forget to debit the accounts and especially does not respond to complaints. To flee,1,2020-05-28,trustpilot,negative,0.4170503914356231,Customer Service Issue,57.91,Stock Problem,40.01
9644,3,"Malo, malo , malo,, hacen los envíos cuando quieren,,para que te atiendan al teléfono,, es una lotería, puedes llamar 27 o 30 veces, y de repente te atienden,  y luego no se hacen cargo de donde esta lo que compraste , te dicen que tu, hables con el transportista,, y si insistes, te abren una incidencia, la cual no sirve para nada,, y los consumidores estamos a la deriva,,",1,2020-05-27,trustpilot,negative,0.922951340675354,Order Issue,42.36,Delivery Issue,23.39
9645,3,"Ordine del 10 aprile...mai arrivato, SOLO PAGATO SUBITO!!!! Merce tornata disponibile in negozio ma non spedita a chi l'aveva anche già pagata. Nessuna comunicazione """"umana"""" solo risposte da computer. Siete pessimi.""",1,2020-05-27,trustpilot,negative,0.9667046070098876,Order Issue,51.76,Not corresponding,37.49
9646,3,Servicio postventa pésimo. He comprado online una barbacoa que en el primer uso se ha destrozado. Llevo días intentando hablar con Leroy Merlin y no contestan el teléfono de incidencias ni responden al mail que los he enviado. Arrepentida de confiar en ellos.,1,2020-05-27,trustpilot,negative,0.93413907289505,Order Issue,46.09,Delivery Issue,26.78
9648,3,"Un absoluto DESASTRE la venta telefónica. No te cogen el teléfono, y cuando te lo cogen se corta y cuando te lo ha cogido la persona que hay al otro lado no sabe comunicarse y te facilita la venta 0. Lo dicho un absoluto desastre.",1,2020-05-27,trustpilot,negative,0.980832040309906,Order Issue,41.96,Not corresponding,60.38
9650,3,The color of the product received did not correspond at all to the product ordered.  Immobilized a day for delivery for nothing.,1,2022-04-21,trustpilot,negative,0.7678645849227905,Order Issue,74.84,Not corresponding,65.36
9654,3,"I won't be ordering from the website again, I call back every week, no solution. I think that if I had ordered in store my problem would already be solved!",1,2022-04-20,trustpilot,negative,0.6891843676567078,Order Issue,81.78,Stock Problem,35.0
9657,3,"Firma, która nawet nie zamierza ograniczyć swojej działalności na rosyjskim rynku i blokuje negatywne opinie o sobie nie zasługuje na zostawienie w niej choćby złotówki.",1,2022-04-20,trustpilot,negative,0.7083606719970703,Politics Issue,56.62,Foreign Policies,56.42
9658,3,"Prometen pedido online con entrega en las 2h siguientes y no lo tienen listo hasta 24h después, encima incompleto. Lo peor es el desplazamiento a la tienda esperando a que todo estuviera listo según lo que anuncian en su web. ¿Por qué engañan a sus clientes? 48h después siguen sin haberme devuelto el dinero",1,2022-04-19,trustpilot,negative,0.8483535647392273,Order Issue,52.2,Not corresponding,40.14
9659,3,"Al final todos los defectos siguen sin terminarlos y lo último que no has dicho el tal Carmelo, que vayamos al OMI a denunciarlo.",1,2022-04-20,trustpilot,negative,0.5449416041374207,Order Issue,52.98,Not corresponding,44.8
9661,3,"Así trabaja el Leroy Merín de Lepe, antes de contratar nada con ellos, tened mucho cuidado y aprender de esto, lo nuestro no tiene solución pero si puede tener lo vuestro,",1,2022-04-18,trustpilot,positive,0.3097742795944214,Corresponding,71.21,Corresponding,47.28
9662,3,"Very bad experience with market place. Order cancelled outright by LM four days after paying, without any information. After doing my best to find out more, they told me they had made a mistake in the price. No respect for consumers, this is the first time and the last, as I will no longer buy anything on their Market Place and will do my utmost to avoid buying in their store.",1,2022-04-18,trustpilot,negative,0.9205778241157532,Order Issue,70.03,Delivery Issue,34.01
9663,3,"I put one star because there is no zero star leroy merlin genevillier the construction department manager Mandy is not friendly, aggressive, haughty I wonder how leroy merlin keeps such a person in his store. I just ask him a question and he gets angry.",1,2022-04-18,trustpilot,negative,0.9869437217712402,Politics Issue,40.76,Internal Policies,66.03
9667,3,"Es una especie de incumplimiento de las ventas por telefono. Te cobran, no te dan el pedido bien, en mi caso pendiente de una instalacion de aire. Luego no te atienden ni por telefono ni por mail. Ni se les ocurra comprar nada a esta gente.",5,2020-05-29,trustpilot,negative,0.8805226683616638,Order Issue,55.94,Not corresponding,39.24
9668,3,"Quería agradecer el trato recibido en vuestras instalaciones de Leroy Merlín de Plenilunio, desde la bienvenida hasta la zona de cajas por su trato y su saber estar en estos tiempos.",1,2020-05-29,trustpilot,positive,0.5044592618942261,Corresponding,73.38,Corresponding,50.53
9669,3,"Teníamos dudas en dos secciones y nos han tratado muy amablemente, zona de sanitarios y zona de jardinera. Gracias de verdad, se agradece mucho cuando te tratan tan bien.",1,2020-05-29,trustpilot,positive,0.6001039147377014,Corresponding,68.29,Not Bad,43.49
9670,3,"Don't order anything from this online site !!! Incompetent and disrespectful. It takes your payment right away, but to get it, you have to wonder if you're really going to receive it in real time. This is not the case.",1,2020-05-29,trustpilot,negative,0.9372580647468568,Order Issue,81.81,Not corresponding,28.18
9671,3,"Idem! Never again on this site, crooks. Unworthy of such a reputable brand. No order tracking and no imformations.pas grave la concurrence est la.donc je comfirme plus jamais d'achats que ce soit sur leur site ou au magasin.",1,2020-05-29,trustpilot,negative,0.8231815099716187,Order Issue,89.22,Not corresponding,52.09
9673,3,"30 calls of more than 20min each (paid of course), only 2 were successful with an operator to be told that it is in progress. It's now May 29, and a refund request was made at the beginning of March BUT STILL NOTHING! What a shame! Is this done on purpose?",5,2020-05-28,trustpilot,negative,0.7729330658912659,Customer Service Issue,50.23,Staff Issue,45.46
9678,3,"Con fecha 27 de Abril hice un pedido que recibí INCOMPLETO. A fecha de hoy ( 29 de Mayo) siguen sin enviarme las piezas que faltan. Reclamado varias veces por teléfono, por email.  Ahora llevo tres dias que es imposible hablare con ellos, siempre están ocupados, da igual llames a las 8:00. que a las 15:30, que a las 21:30. Todos sus operadores están ocupados.",1,2020-05-28,trustpilot,negative,0.8986627459526062,Order Issue,50.53,Stock Problem,25.08
9680,3,"I was very pleasantly surprised by the quality and selection of home decor items after a trip to Leroy Merlin, lovely things at low prices! My surprise is worth this positive review because it deserves to be encouraged.",1,2020-05-28,trustpilot,positive,0.5298908948898315,Corresponding,39.04,Beautiful,93.54
9682,3,"I just bought some low wall grills with advice from the sellers... and well the posts I received don't match the grills after 7 weeks of waiting. I'm going to have to cut off the spikes and find another fastening system. Since the company is not withdrawing from Russia, I have decided never to buy anything from Leroy Merlin again.",1,2022-04-18,trustpilot,negative,0.4666282534599304,Order Issue,59.68,Stock Problem,36.0
9683,3,"Buying a battery-powered lawnmower. As soon as we arrived at the store, the employee on duty greeted us with a big hello. We are directed to a sales assistant who directs us to the right salesperson.  He listened to us and directed us to the right item. Very friendly, competent and available, he knows his department inside out. Congratulations and thank you.",5,2022-04-17,trustpilot,positive,0.8141157627105713,Corresponding,44.22,Corresponding,84.65
9684,3,Compro mucho en Leroy Merlín y nunca reviso después de pasar por caja ya que cojo muchos productos pero tres veces que e ido puntualmente a coger un producto me e dado cuenta que el producto refleja un precio y al pasar por caja tiene un coste más elevado así que mirar bien los precios después de pasar por caja,1,2022-04-17,trustpilot,positive,0.2948099374771118,Corresponding,58.78,Not Bad,45.18
9685,3,put back in a cart without any help knowing that the products were heavy. fortunately some customers who were waiting for their products came to help me ;otherwise impossible to load them in the car,2,2022-04-17,trustpilot,negative,0.4254284203052521,Order Issue,51.06,Delivery Issue,71.77
9687,3,"La scorsa settimana, il giorno 8 aprile, mi sono recata al negozio sulla Laurentina e il prezzo del battiscopa che mi interessava corrispondeva a euro 20,49 (zoccolino bianco in legno lungo 3 metri), Oggi pomeriggio, 15 Aprile, lo stesso prodotto veniva venduto al prezzo di euro 27,49. Un aumento di 7,00 euro sullo stesso identico prodotto esposto (con lo stesso graffio in superficie) è veramente senza alcuna giustificazione e mi spiace per questa speculazione",5,2022-04-15,trustpilot,negative,0.7328023314476013,Order Issue,48.07,Delivery Issue,31.81
9692,3,Here are the facts. On 20/03/22 I ordered on the Leroy Merlin website a stove for my 92 year old mother. The stove was delivered on 25/03/22.,1,2022-04-14,trustpilot,positive,0.3016471564769745,Delivery,74.1,Fast Delivery,40.84
9693,3,"And Leroy Merlin also plays dead. Leroy Merlin, during a phone call had the audacity to tell us: you know we're very strict with our partners!!!!",5,2022-04-14,trustpilot,negative,0.317280113697052,Politics Issue,56.17,Foreign Policies,42.76
9694,3,"For the record, Leroy Merlin, which is passing the buck to Gpasplus, has also received a registered letter asking it to react, since it is officially Mom's contractor.",1,2022-04-14,trustpilot,positive,0.2900094389915466,Corresponding,77.91,Corresponding,79.37
9696,3,"There you have it, in fact there's an unusual business relationship between these two companies, Leroy Merlin and Gpasplus, in that we no longer know who's doing what, but what we do know for sure is that the customer has been abandoned. To conclude, both companies are leaving their customers in the lurch.",3,2022-04-14,trustpilot,neutral,0.3490231335163116,Not Bad,82.06,Internal Policies,42.93
9697,3,n'allez pas au drive de nimes très mauvaise organisation. on perdes des heures lamentable.et leur site souvent en panne.adieu Leroy merlin,1,2020-05-30,trustpilot,negative,0.8879075050354004,Politics Issue,45.46,Internal Policies,41.84
9698,3,"Extremely disappointed with Leroy Merlin, who display products they don't have in stock, refuse to sell others and do nothing to offer solutions. I paid and then, the day before I was due to collect my products, they called to tell me they couldn't sell them. I've cancelled everything and I won't be coming back. Castorama is much more reliable and friendly.",1,2020-05-30,trustpilot,negative,0.7789424657821655,Order Issue,51.73,Stock Problem,93.81
9699,3,"I particularly don't recommend Leroy Merlin in Gennevilliers with a customer service that is clearly incapable and can't see beyond the end of its nose. Self-training and the desire to deepen one's knowledge are non-existent, which is particularly disappointing for the customer service of a French brand. ""We make do with what we know and send customers on their way because we don't know our subject or don't want to do our job.""",1,2020-05-30,trustpilot,negative,0.4941788017749786,Customer Service Issue,96.91,Staff Issue,79.3
9700,3,"I prodotti dopo 3 settimane non sono ancora arrivati, servizio clienti inutile ( e mi sono anche contenuto), il corriere a cui si affidano ( corriere?) pessimo. Che dire, vergognosi.",1,2020-05-30,trustpilot,negative,0.8868072032928467,Order Issue,55.66,Not corresponding,26.15
9701,3,"I'm glad I don't take the L/M card anymore. It's impossible to order 2 pieces of furniture from Thoiry that are only sold to order, even if you offer to pay in advance by credit card.",1,2020-05-30,trustpilot,negative,0.6428361535072327,Order Issue,84.23,Delivery Issue,27.12
9705,3,Paint department: They display a whole panel of paint on their suggestion board and when you search on the gondola there's nothing but basic colors. But they've got the solution:,1,2020-05-29,trustpilot,neutral,0.4781658947467804,Not Bad,61.34,OK,39.37
9712,3,"NULS!!!!! IN 3 MONTHS I'VE HAD TO DEAL WITH LEROY MERLIN ANNEMASSE 3 TIMES AND EACH TIME: NULL!!!! Customer service procedural, no listening to the customer, SAV zero!!!! In Annemasse, the less they do the better they are and it seems to affect every function of this department store!!!",5,2020-05-29,trustpilot,negative,0.9625065326690674,Customer Service Issue,78.99,Staff Issue,43.31
9716,3,"""Great variety of things you need and want. You get Material for your DIY Projects and also decorations for your Home and Garden!""",5,2023-04-28 09:16:12,google,positive,0.7467960715293884,Corresponding,62.43,Corresponding,57.74
9721,3,Standard Leroy Merlin products. Basic customer service is lacking. How difficult is it to have a tape measure at your diy trimming workbench at the front of the store? I asked two staff who were completely unhelpful.,2,2023-06-15 10:16:31,google,negative,0.4449302852153778,Customer Service Issue,66.61,Staff Issue,76.63
9724,3,Good DIY shop. Like most places it has a massive tarmac car park with no shade. This would be better replaced by a porous surface (like most of these out of town stores)The rest is good concerning staff and products,4,2022-07-15 14:01:48,google,positive,0.6936184167861938,Staff,57.78,Good,58.9
9736,3,"The people are very friendly and give good advice. The store is smaller than the one next door but it really specializes in kitchens and bathrooms, it's really great.",5,2023-06-15 15:04:24,google,positive,0.5866493582725525,Staff,65.17,Good,56.68
9737,3,"""I came across several advisors who absolutely did not understand my concerns and the part I was looking for. To see, they didn't really know their department... Fortunately, I ended up falling on Jordy who quickly understood my problem and was the only one to bring me exactly what I needed. So a big thank you to this kind person who helped me a lot and who straightens the image I have of the store.""",4,2022-12-22 07:49:17,google,positive,0.598564863204956,Corresponding,77.68,Corresponding,75.02
9738,3,"All the kitchen and bathroom adviser staff, Alexandrine in the lead, very attentive and professional. We really appreciated the support in the project. THANKS.",5,2023-05-17 16:59:51,google,positive,0.4953566789627075,Staff,65.77,Human,71.75
9744,3,"Super store! Everybody is very nice, which is so rare when you have a lot of customers continuously. But they take time to explain and help you find the solution you are looking for. Many thanks to Khadija , Celine and Damien.",5,2023-04-29 00:37:21,google,positive,0.6841270327568054,Staff,48.63,Human,36.22
9745,3,"Excellent organization and service. I met a guy called Mathise who made me fall in love with the place. He showed me the art of DIY and it was so nice to have him explain everything and take me around the whole store. I hope any of his managers read this and understand how important customer service is that it made me purchase more than 10,000 euro worth of things just because of how positive I felt here. Bravo l'équipe. Much better than the Paris ones. Thank you Mathis! 👏",5,2023-02-03 15:06:20,google,positive,0.9164983034133912,Staff,47.8,Human,38.97
9746,3,"Parking is provided in the levels underneath the store at no charge. Electronic ramps up and down make it easy to transport, with carts also available. Tokens for the carts are in a table just inside the entrance, or a euro coin works. The store is spacious and staff are happily available to assist. Quite a wide variety though not everything is possible to display. Brochures of paint colours are there with tabs showing additional options, for instance.",5,2022-08-29 08:57:15,google,positive,0.5454608201980591,Delivery,53.78,Excellent,47.96
9751,3,It's tough to do a review for this store. In the store itself the service is usually very good. But at the after sales service we've found it lacking in actual service. Happily we rarely have to use the later area.,3,2022-10-08 14:01:00,google,neutral,0.5656076669692993,Not Bad,56.57,Average Service,72.75
9752,3,I went there to buy safety shoes and found them instantly thanks to the recommendations of a seller. Plus it was a reasonable price.,4,2023-06-01 14:43:49,google,positive,0.4797413647174835,Corresponding,36.64,Good Quality,66.54
9753,3,"""There is one thing different which is strange. You can't go inside through the driveway before you buy the product and paided. I was so nervous...""",2,2023-06-11 11:32:47,google,negative,0.4293218851089477,Order Issue,55.81,Delivery Issue,57.39
9756,3,"""First of all congratulation to the management of leroy merlin. They have trained their staffs with a different approach and dedication to serve the customer. Well done. I'm very impressed with the know how of their salespersons they are truly professional,very kind and ready to help.  As we all know le Roy merlin products is always high quality. Valuable products at affordable price for everyone. I""""m glad to share my experience here. Thank you le Roy Merlin. keep up the excellent work.""",5,2023-05-23 00:42:05,google,positive,0.8341391682624817,Corresponding,84.78,Corresponding,91.36
9769,3,"""Its a nice place to shop for anything to do with home improvements. You may be surprised how they undercut even amazon on price for the same products. We got a lawnmower from Leroy Merlin and the prices were 10% cheaper than amazon. I had earlier purchased curtains, lamps and paint as well from here.There is something about seeing things in reality that sparks imagination.""",5,2023-05-04 06:03:18,google,positive,0.5258622169494629,Corresponding,91.04,Corresponding,89.15
9770,3,Attilio is very professional! Attilio was so very helpful and kind! Attilio answered all my questions and he advised me a lot. Attilio was so very nice to be very nice and represent the store brand and try his best overall. I had a very good and great experience!,5,2022-09-09 17:37:02,google,positive,0.8779528141021729,Corresponding,47.88,Corresponding,59.94
9771,3,"Good assortment, helpful people. Small walk to streetcar T2 stop. Helpful: at the exit you have a small workshop, where you can for example already cut pipes and beams to desired length so you can take them home easier 😉. Regularly go there now, and always amazed by how broad the offer is. Happy customer.",5,2022-11-17 19:44:42,google,positive,0.5600786805152893,Staff,52.61,Human,37.07
9773,3,"Yes, it's the place where you can find everything stylish and personalised just as you want it to be. However, the manager may consider lowering the prices a bit in order to draw smiles on loyal customers' faces. Best of luck 👍",5,2023-01-25 15:05:51,google,neutral,0.5112175345420837,Not Bad,78.81,OK,40.85
9774,3,"The 5 stars are for the amazing staff member Côme, he does everything to make sure the customers are happy! Thanks again for your help Côme",5,2023-06-09 19:30:05,google,positive,0.9709118008613586,Staff,68.06,Correct,56.32
9775,3,"Very good for my needs, lots of products. It is slightly more expensive vs online but very well stocked and staff is well trained and helpful.",4,2023-05-25 21:41:44,google,positive,0.5947469472885132,Staff,73.34,Correct,43.31
9780,3,Sale is on but u have to be vigilant if you want products 80% discount because if you blink you will miss the opportunity you have to keep looking on there website,5,2023-01-17 09:57:44,google,negative,0.2997134625911712,Order Issue,77.6,Not corresponding,26.7
9781,3,"""i wish i could give zero or negative rating. Never received the order, was still charged 247 euro and then hours of calling/arguing/emailing, they wont check their camera, just kept saying that i retrieved the order, it was such a aweful experience. i see below the owner saying contact us using the link, well, i already did- 4 times by email, numerous times by phone, 3 times via the messenger service on your app, anyways""",1,2022-10-24 00:46:28,google,negative,0.9340099096298218,Order Issue,64.63,Delivery Issue,36.16
9785,3,"For the third time, I enter ..the place is comfortable for the heart and chest...I feel at home. They are really wonderful...and the workers at the servis are very polite, always smiling and laughing with the visitors..I respect them very much..I recommend visiting the place for fun",5,2023-05-30 22:20:02,google,positive,0.794708251953125,Staff,48.44,Human,62.18
9787,3,The employee Alexandre (originally from Portugal) was super kind and helped me transporting a heavy bord yesterday when he saw me struggling. He should get a pay raise for providing such a great customer experience! 😊👏💪,5,2023-02-28 19:55:56,google,positive,0.4550584852695465,Staff,77.21,Human,74.23
9809,3,"""I have visited here (Leroy Merlin Buchelay ) and I bought some building materials nice setting for all materials. The workers have good attitude. Thanks for good services.""",1,2023-02-05 22:05:49,google,positive,0.483610451221466,Corresponding,83.12,Corresponding,75.88
9810,3,"The design needs to be more simple the wall between kitchen water tabs and electric supplies need to be removed, and more guidance is needed. I waste alot of time trying to get my items",3,2022-08-25 16:27:34,google,negative,0.5392870306968689,Order Issue,71.17,Stock Problem,44.81
9813,3,"Amazing to have one of this kind of stores in the middle of Paris! They have literally everything! The staff are so nice and helpful, and the process of doing returns is very smooth. I had periods when I went to Leroy Merlin 3 times a day when we renovated the apartment. And I'll be back many times 😄",5,2023-03-19 09:58:51,google,positive,0.9329261779785156,Staff,72.0,Human,55.9
9815,3,I wasn't expecting that much big store you can get any thing you want for home renovation in very good prices and at the Heart of Paris,5,2023-06-17 17:34:30,google,positive,0.4150591194629669,Corresponding,40.51,Good Quality,50.73
9816,3,"The easiest way to describe this store for those familiar to B&Q and IKEA, its like both stores combined AND more. I could have spent the day in there browsing but for the fact I had to get back to work🤣. Extremely helpful members of staff that I encountered (given the language barrier. I struggled to recall much French). A vast store, very well stocked and sign posted with markers on the floor to follow.  I'd happily return to Paris just to have another browse!",5,2022-09-06 08:00:39,google,positive,0.8604812622070312,Staff,53.36,Human,59.41
9818,3,"Superb location in central Paris. Three floors inside this store that's a little set back from the street. Decent selection. Very limited staff so if you need assistance, count on waiting for quite a while. The staff are helpful once you have their attention, just there aren't many working at an point in time, especially in the afternoons, compared to the high number of customers",4,2023-03-02 21:16:16,google,positive,0.7364955544471741,Staff,47.84,Good,51.59
9820,3,Asma was very very helpful as I don't speak French and she made sure I got all that I needed. She is very good and I will be back in future.,5,2023-03-07 10:37:28,google,positive,0.6355848908424377,Staff,50.8,Good,48.1
9826,3,Merchant circuit not clear and the marking of the aisles is sketchy. So hard to go straight to the point without making the weathervane. Otherwise the sellers that I have come across are good advice.,3,2023-05-31 10:13:17,google,negative,0.4450539946556091,Order Issue,62.55,Delivery Issue,32.35
9829,3,"""The reception is not great. There is very rarely what we are looking for The cashiers are not pleasant at all, it looks like they are there only to pay the customer, she doesn't care....it's not really, of course, but 2 in particular are quite embittered. Otherwise the sellers are available cool but I find that it's day and night compared to herblays""",1,2023-06-20 21:13:11,google,negative,0.5185130834579468,Customer Service Issue,62.52,Staff Issue,87.2
9830,3,"A big congratulations to Françis, salesman of the Gennevilliers materials yard who listened and knew how to perfectly target our expectations for the creation of a wooden terrace. He was very professional, astute for the implementation of the project and was able to give us valuable advice. Give him all my congratulations.",5,2023-04-08 22:28:45,google,positive,0.784197986125946,Corresponding,73.49,Beautiful,43.01
9836,3,Just move to France was so in dossapointement at first cause I couldnt find à store with everything i needed for our New home. Could recommend to anyone. The People are amazing. Got gréât help and perfect service,5,2023-06-14 18:00:29,google,positive,0.6407812833786011,Corresponding,49.29,Beautiful,38.61
9837,3,"""I discovered the DIY concierge the new shop, a premium service, the shop is very beautiful, the manager of the Yannick shop represents the values that we would have liked to see in all the stores well done, I didn't get the product right away but I had the availability, the advice, I discovered the DIY classes, the sale of cardboard, and lots of little services! Thank you even until Bordeaux I was accompanied !!! Ps: they speak English and Spanish in this shop, it helps in the neighborhood!""",5,2023-07-07 23:04:36,google,positive,0.5042679905891418,Corresponding,84.75,Corresponding,92.72
9838,3,Great advice. I was accompanied to place an ad for the search for small DIY and everything went perfectly. A very good idea to promote the services,5,2023-06-20 17:11:32,google,positive,0.7210217714309692,Corresponding,85.0,Corresponding,92.75
9839,3,Had a quick and efficient appointment where I was able to ask my questions about the installation of new curtains and I was kindly accompanied throughout the ordering process,5,2023-06-30 14:31:09,google,positive,0.5055535435676575,Corresponding,50.22,Beautiful,51.12
